file_path,split_group,class,prefix
../data/raw\train\surprise\Training_98972491.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99066709.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99104204.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99106305.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99113691.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99279802.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99318660.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99399304.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99399823.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99404349.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_9943398.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99576616.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99604118.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99791966.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99807705.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99827442.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99916297.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99924420.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99937001.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99951755.jpg,TRAIN,surprise,Training_
../data/raw\train\surprise\Training_99984132.jpg,TRAIN,surprise,Training_
../data/raw\test\angry\PrivateTest_10131363.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_10304478.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1054527.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_10590091.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1109992.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_11296953.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12000629.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12008383.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12191716.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1221822.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12403575.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12766285.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12846357.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1290484.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_12912780.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_13164119.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_13278552.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_13463625.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_13541561.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_13664224.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14325168.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14426977.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14433751.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14444117.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14482875.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14494003.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14565821.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14596578.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14740105.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14769246.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1488292.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_14887556.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_15489614.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_15827448.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_15855670.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1623042.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_16345756.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_16834914.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_17503955.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_17952984.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1809180.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_18151590.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_18347688.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1850005.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_1862370.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19041965.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19160467.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19212977.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19666123.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19777137.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19839459.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_19907331.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20062601.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20304950.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20306434.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20431702.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20571365.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20588149.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20789399.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20887918.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_20953901.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_21042434.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_21230097.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_21734875.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22091765.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22126718.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22203098.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22419133.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22793925.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_22908984.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_23120934.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_23190617.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_2328297.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_23751697.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_24139016.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_24550940.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_24569157.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_24606826.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_24760870.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_25146065.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_25332527.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_25803660.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_25922801.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_25924075.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_26149470.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_2642370.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_26530508.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_26560060.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_26784100.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_26910183.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27063807.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27211238.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27212219.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27275324.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27381014.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27425934.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27681985.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27729759.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_2775163.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_27811265.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_28003761.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_28291041.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_28463343.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_28761796.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_2913776.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_29273805.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_29624948.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_29626348.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_29669680.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_29755784.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_30069587.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_30620747.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_30802398.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_30853783.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31013095.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31103368.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31265438.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31352702.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31554607.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_31560766.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_32282421.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_32298306.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33031857.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_3309033.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33237326.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33363783.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33469617.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33585800.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33643985.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33725180.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33746988.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33861977.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_33951605.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_3411628.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_35186407.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_35198928.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_35600895.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_35694338.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_35759444.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_36424712.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_36922838.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_36962979.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37179185.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37308382.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37336573.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37530605.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37547773.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37577558.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37743545.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37769125.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_37900016.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_38456003.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_38754185.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_38910565.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_38920534.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_38961013.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39390808.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39402661.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39470132.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39543592.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39621454.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_39884579.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_40087698.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_40303500.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_40516774.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41125468.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_4115089.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41153916.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41160347.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41252401.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_4129990.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41308674.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_4133015.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41474527.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41546093.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_41930252.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_42117104.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_42247290.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_42348080.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_42359647.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_43108598.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_43530807.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_43537573.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_43692546.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44118054.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44351620.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44437242.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44746016.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44751991.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44883021.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_44923343.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_45026818.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_45318466.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_45595830.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_45664220.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_45986528.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46067064.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46244877.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46256137.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46407735.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46420872.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46589085.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46881419.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_4690573.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_46956721.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_47230287.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_47664873.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_47881235.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48166716.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48468437.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48563390.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48643898.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48663603.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48857929.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48885767.jpg,TEST,angry,PrivateTest_
../data/raw\test\angry\PrivateTest_48897228.jpg,TEST,angry,PrivateTest_
